ADDRESS,LATITUDE
"1/1 Muriel Avenue, Woodlands",-31.901786199999997
"1/1 Wingfield Avenue, Crawley",-31.97354047
"1/10 Gibson Street, Mount Pleasant",-32.01903093
"1/11 Adamson Road, Brentwood",-32.044270000000004
"1/11 Elvire Street, Viveash",-31.88478314
"1/11 Stott Close, Armadale",-32.13668855
"1/11 Waterway Crescent, Ascot",-31.936809999999998
"1/125 Swansea Street, East Victoria Park",-31.988670000000003
"1/126 Telford Crescent, Stirling",-31.89162083
"1/13 Helm Street, Mount Pleasant",-32.014920000000004
"1/13 Sorrento Street, North Beach",-31.85923
"1/14 Godwit Street, Queens Park",-32.00256687
"1/14 Greenshank Drive, Joondalup",-31.74711277
"1/14 Mineral Place, Forrestfield",-31.9926
"1/14a Norman Street, St James",-31.99502415
"1/15 Bredgar Way, Marangaroo",-31.830940000000002
"1/15 Cook Street, Crawley",-31.983729999999998
"1/15 Lisbon Court, Parkwood",-32.04397
"1/157 Kinross Drive, Kinross",-31.71394
"1/159 Mcdonald Street, Joondanna",-31.90575
"1/16 Coneflower Corner, Churchlands",-31.9238941
"1/16 Leverburgh Street, Ardross",-32.0312658
"1/16 Tavistock Crescent, Lynwood",-32.03661923
"1/163 Tyler Street, Tuart Hill",-31.89775993
"1/164 McDonald Street, Joondanna",-31.90636
"1/165 Canning Highway, South Perth",-31.98431925
"1/17 Elizabeth Street, East Cannington",-32.00368064
"1/17 Satellite Retreat, Kiara",-31.88421613
"1/18 Coongan Avenue, Greenmount",-31.90310952
"1/18 Devon Way, Lynwood",-32.03803937
"1/18 Mary Street, Highgate",-31.93780339
"1/182 Fulham Street, Kewdale",-31.96767315
"1/19 Drabble Road, Scarborough",-31.89980869
"1/19 Flora Terrace, Watermans Bay",-31.847625
"1/19 Roseheath Boulevard, Kiara",-31.87950075
"1/19 Tamar Street, Palmyra",-32.04445
"1/20 Holton Way, Cannington",-32.01118689
"1/202 Crawford Road, Inglewood",-31.91821
"1/205 French Street, Tuart Hill",-31.895970000000002
"1/208 Albert Street, Osborne Park",-31.89402
"1/21 Fletcher Street, Applecross",-32.01885
"1/218 Westview Street, Scarborough",-31.89767
"1/22 Ada Street, Watermans Bay",-31.849970000000003
"1/22 Harper Street, Woodbridge",-31.888579999999997
"1/22 Manoff Road, Balcatta",-31.886740000000003
"1/22 Prinsep Road, Melville",-32.03603452
"1/22 Redgate Court, Kiara",-31.88305922
"1/23 Avonmore Terrace, Cottesloe",-32.00378889
"1/23 Golf Road, Parkwood",-32.040209999999995
"1/24 Coventry Road, Shoalwater",-32.29384
"1/24 Melinga Court, Karawara",-32.00953
"1/242 French Street, Tuart Hill",-31.89354
"1/265 Kooyong Road, Kewdale",-31.97222
"1/268 Guildford Road, Maylands",-31.92926
"1/28 Alday Street, St James",-31.99496
"1/29 Money Road, Melville",-32.03395748
"1/29 Seaforth Road, Shoalwater",-32.30242393
"1/29 Spoonbill Place, Queens Park",-32.00705737
"1/29 Stratford Street, East Fremantle",-32.03557
"1/3 Addlewell Glen, Kiara",-31.88059883
"1/3 Clive Road, Cottesloe",-31.98787501
"1/3 Hope Road, Palmyra",-32.03864
"1/3 Stockman Way, Cannington",-32.00735
"1/30 Milford Way, Nollamara",-31.88827121
"1/301 Oxford Street, Leederville",-31.92956755
"1/31 Harvest Road, North Fremantle",-32.03291416
"1/31 Mosaic Street, Shelley",-32.02547
"1/31 Second Avenue, Kensington",-31.97673
"1/31 Troy Terrace, Daglish",-31.95121831
"1/31 Villiers Street, Yokine",-31.89378
"1/32 Hubert Road, Maylands",-31.93513084
"1/326 Preston Point Road, Attadale",-32.03167662
"1/33 Holmesdale Road, Woodbridge",-31.893440000000002
"1/33 Steward Way, Orelia",-32.23198
"1/335 Oxford Street, Leederville",-31.92760335
"1/34 Banksia Street, Joondanna",-31.91118678
"1/341 Wharf Street, Queens Park",-31.99952
"1/35 Collier Avenue, Balcatta",-31.87862
"1/36 Wood Street, Inglewood",-31.915977299999998
"1/38 Brandon Street, Kensington",-31.97954972
"1/38 Norman Street, St James",-31.99717
"1/39 Beatty Avenue, East Victoria Park",-31.979979999999998
"1/39 Cape Street, Osborne Park",-31.90162944
"1/39 Ferguson Street, Midvale",-31.88973
"1/4 Classic Rise, Pearsall",-31.78428816
"1/4 Lentona Road, Attadale",-32.03115
"1/4 Leslie Street, Cannington",-32.01254
"1/4 Manley Street, Cannington",-32.01043
"1/4 Talbot Road, Woodlands",-31.90822
"1/40 Mica Mews, Wattle Grove",-31.99087391
"1/41 Hooley Road, Midland",-31.88941029
"1/41 Renwick Street, South Perth",-31.986759999999997
"1/42 Byers Road, Woodbridge",-31.88911975
"1/42 Cleopatra Street, Palmyra",-32.0417
"1/43 Ferguson Street, Middle Swan",-31.86558536
"1/43 John Street, Inglewood",-31.92401558
"1/46 Charles Street, Midland",-31.883591
"1/48 Collier Avenue, Balcatta",-31.87694
"1/48 Thelma Street, Como",-31.99595
"1/49 Discovery Circuit, Iluka",-31.74098689
"1/49 Rule Street, North Fremantle",-32.02870766
"1/49 South Street, Kardinya",-32.06825
"1/5 Arpent Link, Brabham",-31.81423191
"1/50 King Street, Coogee",-32.11103
"1/50 Monmouth Street, Mount Lawley",-31.92983
"1/53 Carrington Street, Palmyra",-32.04404
"1/58 Second Avenue, Rossmoyne",-32.03752153
"1/584 Canning Highway, Attadale",-32.03055
"1/6 Bellevue Terrace, West Perth",-31.956590000000002
"1/6 Cato Street, Glendalough",-31.917240000000003
"1/6 Pearse Street, North Fremantle",-32.03635132
"1/63 SAW AVENUE, Rockingham",-32.28116
"1/63 Sayer Street, Midland",-31.88482
"1/67 Upton Street, St James",-32.00305
"1/69 Calais Road, Scarborough",-31.904870000000003
"1/69 Welwyn Avenue, Salter Point",-32.02052357
"1/7 Blandfield Way, Parkwood",-32.05017
"1/7 Chidlow Street, Mount Helena",-31.875718699999997
"1/7 Hodgson Lane, Mundaring",-31.90290468
"1/79 Hardy Road, Ashfield",-31.92046966
"1/79 Sayer Street, Midland",-31.88318403
"1/8 Benson Court, Mount Nasura",-32.13543175
"1/8 Betula Street, Riverton",-32.03604437
"1/8 Burdett Retreat, Murdoch",-32.06131
"1/8 Sonia Street, Scarborough",-31.9045
"1/86 Ivanhoe Street, Eden Hill",-31.894140000000004
"1/9 Glencairn Way, Parkwood",-32.04527
"1/94 Kathleen Street, Bassendean",-31.91236403
"1/95 Kent Street, Rockingham",-32.27162
"1/96 North Beach Road, North Beach",-31.86073
"1/99 Roberts Road, Subiaco",-31.94575
"10 Aberdare Way, Warwick",-31.83829
"10 Abingdon Place, Kelmscott",-32.12503616
"10 Abrolhos Drive, Heathridge",-31.76838
"10 Ada Street, Watermans Bay",-31.85005862
"10 Addingham Crescent, Bertram",-32.25049428
"10 Adelong Circuit, Merriwa",-31.66168
"10 Adonis Street, Mundijong",-32.296929999999996
"10 Aitken Place, Noranda",-31.87305
"10 Albert Street, Bellevue",-31.899790000000003
"10 Aleaha Brace, Aveley",-31.77608885
"10 Alford Way, Alkimos",-31.62974333
"10 Altai Dale, Stratton",-31.8674
"10 Ameer Way, Beeliar",-32.13200555
"10 Amery Road, Hocking",-31.766090000000002
"10 Andrews Way, Herne Hill",-31.828000000000003
"10 Anne Avenue, Walliston",-31.994090000000003
"10 Anstey Street, Mundijong",-32.29592449
"10 Antigua Place, Southern River",-32.08761
"10 Apara Place, Koongamia",-31.90530269
"10 Aparri Way, Port Kennedy",-32.366395000000004
"10 Appleby Drive, Darch",-31.81691526
"10 APPLETON Road, Piara Waters",-32.14126833
"10 Apsley Bend, Tapping",-31.710674400000002
"10 Araucaria Boulevard, Byford",-32.20741362
"10 Archdeacon Street, Nedlands",-31.97937
"10 Archimedes Crescent, Tapping",-31.71719329
"10 Arkwell Street, Willagee",-32.0481
"10 Armitage Close, South Guildford",-31.908379999999998
"10 ARTARMON RISE, Kallaroo",-31.78872
"10 Astrolabe Way, Swan View",-31.87848391
"10 Atkinson Road, Subiaco",-31.94537
"10 Auborough Street, Doubleview",-31.89781513
"10 Aurora Drive, Atwell",-32.147090000000006
"10 Axewood Place, Beechboro",-31.8668
"10 Aylesbury Close, Jandakot",-32.105920000000005
"10 Baddesley Street, Butler",-31.65134
"10 Bahama Way, Banksia Grove",-31.693206
"10 Ballymote Gardens, Ridgewood",-31.655381
"10 Banchory Way, The Vines",-31.75125034
"10 Banksia Court, Bullsbrook",-31.66033971
"10 Barcelona Terrace, Hocking",-31.76894
"10 Barcroft Court, Atwell",-32.1373
"10 Barnden Road, Helena Valley",-31.91701081
"10 Barranduna Drive, Mount Nasura",-32.14509563
"10 Barrington Avenue, Champion Lakes",-32.11564044
"10 Barrington Street, West Leederville",-31.93585282
"10 Basedow Chase, Banksia Grove",-31.69301704
"10 Basico Avenue, Sinagra",-31.73743
"10 Batavia Way, Salter Point",-32.0222
"10 Bathgate Loop, Koondoola",-31.839540000000003
"10 Becket Court, Camillo",-32.11736136
"10 Bedale Street, Dianella",-31.89984
"10 Beechcroft Place, Camillo",-32.11975434
"10 Beenan Elbow, South Guildford",-31.907709999999998
"10 Belaring Place, Kenwick",-32.046079999999996
"10 Belfast Crescent, Ridgewood",-31.658308
"10 Bellport Parade, Mindarie",-31.68283
"10 Belvoir Place, Ballajura",-31.839370000000002
"10 Beor Way, Herne Hill",-31.828090000000003
"10 Berkeley Street, Heathridge",-31.75740427
"10 Berlotto Drive, Ashby",-31.7291
"10 Berrigan Drive, South Lake",-32.11442
"10 Bertram Street, Dianella",-31.8843
"10 Beverley Street, Coolbinia",-31.913040000000002
"10 Biara Road, Yanchep",-31.53078348
"10 Bight Reefs Road, Singleton",-32.45185
"10 Bilcich Gardens, Spearwood",-32.11097
"10 Bilkurra Way, Mount Nasura",-32.14465711
"10 Billing Way, Caversham",-31.868103899999998
"10 Binar Court, South Guildford",-31.9154
"10 Binden Place, Hamersley",-31.851020000000002
"10 Bingarra Close, Port Kennedy",-32.3633
"10 Bingfield Road, Medina",-32.230909999999994
"10 Binnia Mews, Harrisdale",-32.11528769
"10 Birch Place, Stoneville",-31.873293100000005
"10 Birchgrove Court, Bibra Lake",-32.093090000000004
"10 Birkenhead Ridge, Mindarie",-31.68365
"10 Bishop Close, Seville Grove",-32.14377
"10 Bishop Riley Way, Churchlands",-31.914620000000003
"10 Blackboy Road, Greenmount",-31.89414279
"10 Blackman Road, Mount Pleasant",-32.0339
"10 Bland Street, Kensington",-31.98684
"10 Blenny Close, Cannington",-32.00823
"10 Block Place, Ocean Reef",-31.76047
"10 Bondini Way, Bibra Lake",-32.08923
"10 Booligal Street, Lesmurdie",-32.00325
"10 Bosbaan Place, Champion Lakes",-32.11842915
"10 Bowen Place, Stoneville",-31.87084
"10 Boyd Street, Palmyra",-32.03721162
"10 Bradbury Place, Alexander Heights",-31.83365836
"10 Braden Way, Marmion",-31.840840000000004
"10 Brae Court, Cooloongup",-32.28796
"10 Bramley Terrace, The Vines",-31.74862473
"10 Brantwood Turn, Wellard",-32.27244793
"10 Brassey Street, Swanbourne",-31.97735
"10 Breton Court, Ballajura",-31.85241
"10 Bricknell Road, Attadale",-32.03012399
"10 Bridges Rise, Kiara",-31.883979999999998
"10 Bridget Place, Shelley",-32.0312
"10 Brigalow Way, Armadale",-32.14575785
"10 Brinckley Crescent, Koondoola",-31.846840000000004
"10 Bristow Street, Haynes",-32.15943529
"10 Broad Street, Kensington",-31.98547
"10 Broadbeach Boulevard, Hillarys",-31.79938
"10 Brolga Court, Beeliar",-32.135481
"10 Broomhall Way, Noranda",-31.87892
"10 Brumby Avenue, Henley Brook",-31.79678
"10 Bruny Meander, Wandi",-32.19080138
"10 Bungalow Court, Peppermint Grove",-32.00224362
"10 Burleigh Drive, Burns Beach",-31.72204212
"10 Burnettia Lane, Mount Claremont",-31.968809999999998
"10 Burtonia Place, Canning Vale",-32.07801
"10 BUTCHART TURN, Aubin Grove",-32.17005597
"10 Byfield Road, Parkerville",-31.878079999999997
"10 Cadoux Loop, Hocking",-31.76724
"10 Calabar Court, Merriwa",-31.66781
"10 Cale Court, Maddington",-32.0452898
"10 Calgary Place, Kingsley",-31.80335
"10 Calume Street, Hillman",-32.281
"10 Campbell Court, Noranda",-31.878459999999997
"10 Campion Crescent, Attadale",-32.02904
"10 Campolino Gardens, Stratton",-31.866840000000003
"10 Camrose Lane, Darch",-31.814125
"10 Cantrell Circuit, Landsdale",-31.801959999999998
"10 Cape Gardens, Ellenbrook",-31.75453542
"10 Cape Le Grand Avenue, Aubin Grove",-32.16425
"10 Carnforth Road, Butler",-31.64565619
"10 Carrick Way, Kinross",-31.71878114
"10 Cassidae Terrace, Karrinyup",-31.88435
"10 Castledene Way, Tapping",-31.71193292
"10 Castroreale Boulevard, Sinagra",-31.739420000000003
"10 Cathedral Link, Aubin Grove",-32.167431
"10 Celtic Crescent, Shoalwater",-32.295295
"10 Cereza Lane, Caversham",-31.86442126
"10 Cerulean Road, Karnup",-32.44582454
"10 Cestrum Rise, South Lake",-32.10217
"10 Chalk Elbow, Pearsall",-31.77808538
"10 Charles Street, South Fremantle",-32.066140000000004
"10 Chauvel Court, Kiara",-31.884590000000003
"10 Chelmorton Loop, Carine",-31.85329
"10 Chelmsford Road, Mount Lawley",-31.93544269
"10 Chenile Mews, Mirrabooka",-31.86195059
"10 Chervil Bend, Wattle Grove",-32.00024008
"10 Chesapeake Parade, Port Kennedy",-32.37457
"10 Chesterfield Avenue, Hocking",-31.76820029
"10 Chestnut Street, Guildford",-31.89824101
"10 Chile Way, Aubin Grove",-32.17034822
"10 Chinook Drive, Dayton",-31.85412923
"10 Chiswick Street, Wembley Downs",-31.91961
"10 Chittawarra Court, Glen Forrest",-31.90263
"10 Chivrell Rise, Gwelup",-31.85967
"10 Choseley Place, Langford",-32.04214
"10 Christina Street, Hazelmere",-31.90056
"10 Christmas Avenue, Heathridge",-31.7578
"10 Churton Crescent, Warwick",-31.843770000000003
"10 Citriadora Avenue, High Wycombe",-31.9351915
"10 Claiborne Road, Secret Harbour",-32.40964864
"10 Classroom Loop, Coolbellup",-32.08174536
"10 Clayden Street, Wooroloo",-31.80247
"10 Clearview Avenue, Burns Beach",-31.726999
"10 CLEMTON PLACE, Landsdale",-31.803079999999998
"10 Cleopatra Circuit, Bertram",-32.25330798
"10 Clifton Street, Kelmscott",-32.10738455
"10 Clint Way, Calista",-32.2426
"10 Clyde Road, Menora",-31.920409999999997
"10 Clydesdale Street, Alfred Cove",-32.03257
"10 Coatelan Drive, Stirling",-31.89385
"10 Coleridge Place, North Lake",-32.08231
"10 College Road, Claremont",-31.97475
"10 Colne Way, Girrawheen",-31.8467
"10 Cologne Gardens, Port Kennedy",-32.36923
"10 Columba Place, Peppermint Grove",-32.002720000000004
"10 Como Way, Stirling",-31.89153039
"10 Congdon Way, Booragoon",-32.04568
"10 Conimbla Lane, Aubin Grove",-32.166721
"10 Coniston Bend, Waikiki",-32.32137192
"10 Coniston Drive, Ellenbrook",-31.770552000000002
"10 Connelly Place, Mount Helena",-31.86496116
"10 Conrad Way, Currambine",-31.733590000000003
"10 Continental Boulevard, Currambine",-31.73160661
"10 Coogan Close, Yangebup",-32.12407
"10 Coolibah Drive, Greenwood",-31.832959999999996
"10 Copper Lane, Wattle Grove",-31.991871000000003
"10 Coralgum Green, South Lake",-32.11381513
"10 Corella Street, Lesmurdie",-32.00274
"10 Cornell Place, East Cannington",-32.00555746
"10 Correa Way, Mirrabooka",-31.85792356
"10 Corrour Bend, Bertram",-32.23866083
"10 Cottontree Lane, Bennett Springs",-31.85826619
"10 Coulsen Close, Noranda",-31.87092
"10 Cowper Street, Lynwood",-32.04574
"10 Coyne Street, Mount Helena",-31.87661547
"10 Crab Cove, Mindarie",-31.690109999999997
"10 Crake Street, Ascot",-31.93605
"10 Cranberry Way, Kenwick",-32.03335
"10 Cranford Avenue, Mount Pleasant",-32.040690000000005
"10 Cranwell Road, Balcatta",-31.87493
"10 Craven Street, Bedford",-31.908640000000002
"10 Cresswell Place, Quinns Rocks",-31.6643
"10 Creswick Cross, Kiara",-31.88135
"10 Crossway, Swan View",-31.878190000000004
"10 Crystal Turn, Bennett Springs",-31.86055183
"10 Crystalview Cove, Ballajura",-31.83949
"10 Currawong Court, Bennett Springs",-31.85860155
"10 Currawong Crescent, Walliston",-31.99178
"10 Curruthers Road, Mount Pleasant",-32.03678729
"10 Curtin Road, Marangaroo",-31.822540000000004
"10 Dacelo Vista, Waterford",-32.01411569
"10 Daly Circle, Langford",-32.03543
"10 Dane Court, Brookdale",-32.16819
"10 Daniels Place, Bertram",-32.2513906
"10 Darrowby Place, Sawyers Valley",-31.90516
"10 Dartmouth Avenue, City Beach",-31.94518
"10 DAVID STREET, Kensington",-31.98801
"10 Daviesia Corner, Dayton",-31.85640114
"10 Davilak Crescent, Manning",-32.00953113
"10 Dawn Road, Walliston",-31.99375
"10 De Grey Retreat, Jane Brook",-31.85923
"10 Dean Street, Mount Helena",-31.8845
"10 Denver Avenue, Madeley",-31.80820188
"10 Derry Lane, Mosman Park",-32.02211
"10 Desertpea Road, Beeliar",-32.12791183
"10 Deverall Square, Hillarys",-31.8008
"10 Dillwynia Bend, Banksia Grove",-31.69416322
"10 Direction Way, North Fremantle",-32.031315
"10 Doherty Road, Coolbellup",-32.07785
"10 Domain Court, Greenmount",-31.89651853
"10 Domeney Place, Landsdale",-31.80282
"10 Donnelly Link, Jane Brook",-31.859652
"10 Doriemus Road, Baldivis",-32.33901884
"10 Dorney Esplanade, Champion Lakes",-32.11350433
"10 Dowlan Way, Ellenbrook",-31.763571000000002
"10 Drummore Elbow, Stratton",-31.865170000000003
"10 Dublin Road, Darch",-31.80664726
"10 Duff Place, Booragoon",-32.04466
"10 Dumsday Drive, Forrestdale",-32.14837046
"10 Dunmore Crescent, Harrisdale",-32.125282899999995
"10 Durrington Glade, Clarkson",-31.682579999999998
"10 Dusenberg Mews, Atwell",-32.13644
"10 Duyfken Road, Jindalee",-31.65093472
"10 Eastbourne Street, Mosman Park",-32.0117
"10 Edmund Way, Calista",-32.25057
"10 Eildon Court, South Lake",-32.10587
"10 Elbury Court, Kingsley",-31.81338
"10 Elder Way, Bellevue",-31.90449933
"10 Eldon Close, Merriwa",-31.666859999999996
"10 Ellerby Way, Koondoola",-31.843220000000002
"10 Emperor Approach, Success",-32.157059000000004
"10 Emu Court, High Wycombe",-31.94448
"10 Ennis Court, Orelia",-32.235929999999996
"10 Ensign Dale, Kelmscott",-32.11119
"10 Erlon Way, Harrisdale",-32.13284446
"10 Erodium Place, Parkwood",-32.03935
"10 Essington Street, Huntingdale",-32.07504
"10 Ethel Street, Guildford",-31.9002933
"10 Etna Place, Rossmoyne",-32.032445
"10 Ewart Street, Midvale",-31.89195
"10 Excelsior Meander, Warnbro",-32.3472
"10 Eyebright Court, Huntingdale",-32.082770000000004
"10 Fagan Street, Yokine",-31.89408
"10 Fairview Street, Coogee",-32.11291
"10 Fairywren Drive, Bennett Springs",-31.86018281
"10 Falkirk Avenue, Maylands",-31.931440000000002
"10 Fantail Avenue, Gwelup",-31.865879999999997
"10 Fantail Drive, Bibra Lake",-32.10349
"10 Fantail Way, Huntingdale",-32.08153
"10 Farrier Terrace, Henley Brook",-31.79778
"10 Farringdon Way, Huntingdale",-32.07327
"10 Fawn Way, Eglinton",-31.59707035
"10 Feldman Crescent, Parkerville",-31.877440000000004
"10 Field View, Bullsbrook",-31.66255216
"10 Finchley Terrace, Joondalup",-31.73264718
"10 Finlay Court, Rivervale",-31.964979999999997
"10 Finsbury Grove, Mount Claremont",-31.96067
"10 Fintry Close, Kinross",-31.723159999999996
"10 Fionn Court, Ardross",-32.028009999999995
"10 Firefalls Close, Huntingdale",-32.080059999999996
"10 Flannan Place, Warwick",-31.83734
"10 Fleetwood Link, Ellenbrook",-31.76983088
"10 Fletcher Street, Applecross",-32.017340000000004
"10 Folland Parade, Atwell",-32.13839
"10 Fortview Road, Mount Claremont",-31.96185546
"10 Fourth Avenue, Rossmoyne",-32.0368
"10 Frederic Street, Midland",-31.88505
"10 Friarbird Terrace, Beeliar",-32.13439
"10 Gaffin Way, Kwinana Town Centre",-32.24243868
"10 Gairloch Place, Joondalup",-31.724629999999998
"10 Galahad Way, Carine",-31.8525809
"10 gallipoli street, Lathlain",-31.97001793
"10 Gatton Way, Embleton",-31.90024568
"10 Gausson Turn, Ashby",-31.7343265
"10 Gemini Rise, Ocean Reef",-31.768990000000002
"10 Geoff Russell Avenue, Kinross",-31.71668
"10 Georgetown Drive, Safety Bay",-32.3023
"10 Gifford Mews, Currambine",-31.73906
"10 Gilbreth Bend, Tapping",-31.71787806
"10 Giles Avenue, Padbury",-31.806440000000002
"10 GLADALAN Way, Piara Waters",-32.14063267
"10 Glen Iris Drive, Jandakot",-32.09939
"10 Glenallen Way, Ellenbrook",-31.770090999999997
"10 Glenbawn Drive, South Lake",-32.10838
"10 Glenfine Way, Carramar",-31.71128
"10 Glenten Way, Ferndale",-32.029959999999996
"10 Glenwood Avenue, Helena Valley",-31.91627
"10 Godin Court, Churchlands",-31.91965
"10 Goldfinch Bend, Harrisdale",-32.12268001
"10 Goshawk Place, Huntingdale",-32.08493
"10 Grace Pass, Bennett Springs",-31.858490999999997
"10 Granada Loop, Seville Grove",-32.138616999999996
"10 Grand Boulevard, Canning Vale",-32.08936
"10 Graydon Grove, Leda",-32.26157
"10 Greenville Street, Swanbourne",-31.97573
"10 Greta Court, Cooloongup",-32.3023
"10 Guernsey Court, Stratton",-31.865340000000003
"10 Gulli Court, Mount Claremont",-31.956647600000004
"10 Gwynne Corner, Jane Brook",-31.861340000000002
"10 Halse Place, Karrinyup",-31.86387388
"10 Hampshire Drive, Jindalee",-31.652390399999998
"10 Harden Park Trail, Carramar",-31.70401776
"10 Harley Terrace, Mosman Park",-32.01641
"10 Harmony Avenue, Clarkson",-31.681109999999997
"10 Harrison Way, Calista",-32.24896
"10 Harwood Street, Hilton",-32.06475
"10 Hayward Parade, Coogee",-32.11673
"10 Hazelmere Crescent, Hazelmere",-31.90250226
"10 Heard Way, Glendalough",-31.92160232
"10 Heathland Terrace, Ellenbrook",-31.76864707
"10 Helena Street, Guildford",-31.90108
"10 Henderson Road, Stoneville",-31.881320000000002
